XID,Phase,Unit Type,Unit Size,Area Type,Price,Possession Date
R413380,Magic Bricks Phase 1,3 BHK,1619 sq.ft,Super Area,4.14 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,1827 sq.ft,Super Area,4.67 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,1836 sq.ft,Super Area,4.70 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,1847 sq.ft,Super Area,5.47 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,1883 sq.ft,Super Area,4.82 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,2346 sq.ft,Super Area,6 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,2556 sq.ft,Super Area,6.54 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,2809 sq.ft,Super Area,7.19 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,2880 sq.ft,Super Area,7.37 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,3 BHK,2966 sq.ft,Super Area,7.59 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,5 BHK,4332 sq.ft,Super Area,11.08 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,5 BHK,4487 sq.ft,Super Area,11.48 Cr,Possession by Jul'25
R413380,Magic Bricks Phase 1,4 BHK,3705 sq.ft,Super Area,9.48 Cr,Possession by Jul'25
R58272,Magic Bricks Phase 1,2 BHK,585 sq.ft,Super Area,1.95 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,750 sq.ft,Super Area,1.76 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,753 sq.ft,Super Area,1.76 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,754 sq.ft,Super Area,2.51 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,784 sq.ft,Super Area,2.61 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,820 sq.ft,Super Area,2.73 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,855 sq.ft,Super Area,2.85 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,857 sq.ft,Super Area,2.01 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,865 sq.ft,Super Area,2.03 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,898 sq.ft,Super Area,2.99 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,901 sq.ft,Super Area,3 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,918 sq.ft,Super Area,2.15 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,921 sq.ft,Super Area,3.07 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,930 sq.ft,Super Area,3.10 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,935 sq.ft,Super Area,2.19 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,2 BHK,975 sq.ft,Super Area,2.28 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,4 BHK,1992 sq.ft,Super Area,6.64 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,4 BHK,1997 sq.ft,Super Area,6.65 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,4 BHK,2020 sq.ft,Super Area,6.73 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,1 BHK,418 sq.ft,Super Area,1.39 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,1 BHK,419 sq.ft,Super Area,1.39 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,1 BHK,442 sq.ft,Super Area,1.47 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,1 BHK,449 sq.ft,Super Area,1.49 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,1 BHK,585 sq.ft,Super Area,1.95 Cr,Possession by Dec'19
R58272,Magic Bricks Phase 1,1 BHK,586 sq.ft,Super Area,1.95 Cr,Possession by Dec'19
R318679,Magic Bricks Phase 1,2 BHK,540 sq.ft,Super Area,83 Lac,Possession by Dec'28
R318679,Magic Bricks Phase 1,2 BHK,545 sq.ft,Super Area,84 Lac,Possession by Dec'28
R318679,Magic Bricks Phase 1,2 BHK,560 sq.ft,Super Area,86 Lac,Possession by Dec'28
R318679,Magic Bricks Phase 1,2 BHK,650 sq.ft,Super Area,82.3 Lac,Possession by Dec'28
R318679,Magic Bricks Phase 1,2 BHK,700 sq.ft,Super Area,91.4 Lac,Possession by Dec'28
R318679,Magic Bricks Phase 1,1 BHK,380 sq.ft,Super Area,45.3 Lac,Possession by Dec'28
R319245,Magic Bricks Phase 1,3 BHK,2376 sq.ft,Super Area,2.37 Cr,Possession by Dec'28
R319245,Magic Bricks Phase 1,3 BHK,2378 sq.ft,Super Area,2.70 Cr,Possession by Dec'28
R319245,Magic Bricks Phase 1,3 BHK,2522 sq.ft,Super Area,2.89 Cr,Possession by Dec'28
R319245,Magic Bricks Phase 1,4 BHK,3033 sq.ft,Super Area,3.18 Cr,Possession by Dec'28
R319245,Magic Bricks Phase 1,4 BHK,3205 sq.ft,Super Area,3.50 Cr,Possession by Dec'28
R400416,Magic Bricks Phase 1,3 BHK,771 sq.ft,Super Area,1.89 Cr,Possession by Jul'28
R400416,Magic Bricks Phase 1,3 BHK,1030 sq.ft,Super Area,2.53 Cr,Possession by Jul'28
R400416,Magic Bricks Phase 1,2 BHK,666 sq.ft,Super Area,1.64 Cr,Possession by Jul'28
R400416,Magic Bricks Phase 1,2 BHK,675 sq.ft,Super Area,1.66 Cr,Possession by Jul'28
R400416,Magic Bricks Phase 1,2 BHK,690 sq.ft,Super Area,1.69 Cr,Possession by Jul'28
R400416,Magic Bricks Phase 1,5 BHK,2060 sq.ft,Super Area,5.07 Cr,Possession by Jul'28
R400416,Magic Bricks Phase 1,4 BHK,1350 sq.ft,Super Area,3.32 Cr,Possession by Jul'28
R400416,Magic Bricks Phase 1,4 BHK,1380 sq.ft,Super Area,3.39 Cr,Possession by Jul'28
R400416,Magic Bricks Phase 1,4 BHK,1437 sq.ft,Super Area,3.53 Cr,Possession by Jul'28
R419935,Magic Bricks Phase 1,3 BHK,1425 sq.ft,Super Area,1.09 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,3 BHK,1850 sq.ft,Super Area,1.42 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,3 BHK,1935 sq.ft,Super Area,1.48 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,3 BHK,2080 sq.ft,Super Area,1.60 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,3 BHK,2400 sq.ft,Super Area,1.84 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,2 BHK,1000 sq.ft,Super Area,76.9 Lac,Possession by Jul'24
R419935,Magic Bricks Phase 1,2 BHK,1012 sq.ft,Super Area,77.9 Lac,Possession by Jul'24
R419935,Magic Bricks Phase 1,2 BHK,1115 sq.ft,Super Area,85.8 Lac,Possession by Jul'24
R419935,Magic Bricks Phase 1,2 BHK,1140 sq.ft,Super Area,87.7 Lac,Possession by Jul'24
R419935,Magic Bricks Phase 1,4 BHK,3530 sq.ft,Super Area,2.71 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,4 BHK,3990 sq.ft,Super Area,3.06 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,4 BHK,4350 sq.ft,Super Area,3.34 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,1 BHK,665 sq.ft,Super Area,51.2 Lac,Possession by Jul'24
R419935,Magic Bricks Phase 1,3 BHK villa,1740 sq.ft,Super Area,1.47 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,5 BHK villa,5340 sq.ft,Super Area,4.80 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,4 BHK villa,3100 sq.ft,Super Area,2.63 Cr,Possession by Jul'24
R419935,Magic Bricks Phase 1,4 BHK villa,4650 sq.ft,Super Area,3.95 Cr,Possession by Jul'24
R18722,Magic Bricks Phase 1,3 BHK,1134 sq.ft,Super Area,69 Lac,Possession by Sep'21
R18722,Magic Bricks Phase 1,2 BHK,792 sq.ft,Super Area,37 Lac,Possession by Sep'21
R18722,Magic Bricks Phase 1,2 BHK,873 sq.ft,Super Area,54 Lac,Possession by Sep'21
R18722,Magic Bricks Phase 1,2 BHK,909 sq.ft,Super Area,49 Lac,Possession by Sep'21
R18722,Magic Bricks Phase 1,2 BHK,1089 sq.ft,Super Area,50 Lac,Possession by Sep'21
R18722,Magic Bricks Phase 1,1 BHK,550 sq.ft,Super Area,31 Lac,Possession by Sep'21
R18722,Magic Bricks Phase 1,1 BHK,680 sq.ft,Super Area,46 Lac,Possession by Sep'21
R18722,Magic Bricks Phase 1,1 BHK,729 sq.ft,Super Area,45 Lac,Possession by Sep'21
nan,Magic Bricks Phase 1,3 BHK,2985 sq.ft,Super Area,6.96 Cr,Possession by Mar'20
nan,Magic Bricks Phase 1,3 BHK,3000 sq.ft,Super Area,7 Cr,Possession by Mar'20
nan,Magic Bricks Phase 1,3 BHK,3015 sq.ft,Super Area,7.03 Cr,Possession by Mar'20
nan,Magic Bricks Phase 1,3 BHK,3020 sq.ft,Super Area,7.04 Cr,Possession by Mar'20
nan,Magic Bricks Phase 1,3 BHK,3025 sq.ft,Super Area,7.05 Cr,Possession by Mar'20
nan,Magic Bricks Phase 1,3 BHK,3050 sq.ft,Super Area,7.11 Cr,Possession by Mar'20
R62235,Magic Bricks Phase 1,3 BHK,2985 sq.ft,Super Area,6.96 Cr,Possession by Mar'20
R62235,Magic Bricks Phase 1,3 BHK,3000 sq.ft,Super Area,7 Cr,Possession by Mar'20
R402904,Magic Bricks Phase 1,3 BHK,1710 sq.ft,Super Area,2.25 Cr,Possession by Jun'27
R402904,Magic Bricks Phase 1,3 BHK,2050 sq.ft,Super Area,2.90 Cr,Possession by Jun'27
R402904,Magic Bricks Phase 1,2 BHK,1298 sq.ft,Super Area,2.20 Cr,Possession by Jun'27
R403083,Magic Bricks Phase 1,3 BHK,1829 sq.ft,Super Area,2.46 Cr,Possession by Aug'26
R403083,Magic Bricks Phase 1,3 BHK,2004 sq.ft,Super Area,2.55 Cr,Possession by Aug'26
R403083,Magic Bricks Phase 1,3 BHK,2043 sq.ft,Super Area,3.20 Cr,Possession by Aug'26
R403083,Magic Bricks Phase 1,4 BHK,2488 sq.ft,Super Area,3.99 Cr,Possession by Aug'26
R403083,Magic Bricks Phase 1,4 BHK,2513 sq.ft,Super Area,3 Cr,Possession by Aug'26
R403083,Magic Bricks Phase 1,4 BHK,2575 sq.ft,Super Area,2.99 Cr,Possession by Aug'26
R409222,Magic Bricks Phase 1,3 BHK,802 sq.ft,Super Area,52.9 Lac,Possession by Jun'28
R409222,Magic Bricks Phase 1,3 BHK,911 sq.ft,Super Area,60.1 Lac,Possession by Jun'28
R409222,Magic Bricks Phase 1,3 BHK,1194 sq.ft,Super Area,78.8 Lac,Possession by Jun'28
R409222,Magic Bricks Phase 1,2 BHK,685 sq.ft,Super Area,45.2 Lac,Possession by Jun'28
R409222,Magic Bricks Phase 1,2 BHK,898 sq.ft,Super Area,59.3 Lac,Possession by Jun'28
R412508,Magic Bricks Phase 1,Penthouse,4275 sq.ft,Super Area,2.70 Cr,Possession by Dec'28
R412508,Magic Bricks Phase 1,3 BHK,2335 sq.ft,Super Area,1.35 Cr,Possession by Dec'28
R412508,Magic Bricks Phase 1,3 BHK,2354 sq.ft,Super Area,1.03 Cr,Possession by Dec'28
R412508,Magic Bricks Phase 1,4 BHK,3318 sq.ft,Super Area,1.90 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2004 sq.ft,Super Area,2.84 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2005 sq.ft,Super Area,2.84 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2013 sq.ft,Super Area,2.85 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2020 sq.ft,Super Area,2.86 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2121 sq.ft,Super Area,3.01 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2226 sq.ft,Super Area,3.16 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2228 sq.ft,Super Area,3.16 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2244 sq.ft,Super Area,3.18 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2267 sq.ft,Super Area,3.21 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2401 sq.ft,Super Area,3.40 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2414 sq.ft,Super Area,3.42 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2482 sq.ft,Super Area,3.52 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,3 BHK,2490 sq.ft,Super Area,3.53 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,5 BHK,2540 sq.ft,Super Area,3.60 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,5 BHK,3503 sq.ft,Super Area,4.97 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,5 BHK,3540 sq.ft,Super Area,5.02 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,5 BHK,3544 sq.ft,Super Area,5.03 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,5 BHK,3688 sq.ft,Super Area,5.23 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,5 BHK,3692 sq.ft,Super Area,5.24 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,5 BHK,3698 sq.ft,Super Area,5.25 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,5 BHK,3892 sq.ft,Super Area,5.52 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2187 sq.ft,Super Area,3.10 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2225 sq.ft,Super Area,3.15 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2240 sq.ft,Super Area,3.18 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2267 sq.ft,Super Area,3.21 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2314 sq.ft,Super Area,3.28 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2353 sq.ft,Super Area,3.34 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2401 sq.ft,Super Area,3.40 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2414 sq.ft,Super Area,3.42 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2421 sq.ft,Super Area,3.43 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2451 sq.ft,Super Area,3.48 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2471 sq.ft,Super Area,3.50 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2474 sq.ft,Super Area,3.51 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2480 sq.ft,Super Area,3.52 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2481 sq.ft,Super Area,3.52 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2482 sq.ft,Super Area,3.52 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2501 sq.ft,Super Area,3.55 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2533 sq.ft,Super Area,3.59 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2588 sq.ft,Super Area,3.67 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2924 sq.ft,Super Area,4.15 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2956 sq.ft,Super Area,4.19 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2966 sq.ft,Super Area,4.21 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2968 sq.ft,Super Area,4.21 Cr,Possession by Dec'28
R430075,Magic Bricks Phase 1,4 BHK,2996 sq.ft,Super Area,4.25 Cr,Possession by Dec'28
R380719,Magic Bricks Phase 2,Residential plot,945 sq.ft,Super Area,44.4 Lac,Possession by Sep'28
R380719,Magic Bricks Phase 2,Residential plot,1084 sq.ft,Super Area,51.7 Lac,Possession by Sep'28
R380719,Magic Bricks Phase 2,Residential plot,1206 sq.ft,Super Area,57.3 Lac,Possession by Sep'28
R380719,Magic Bricks Phase 2,Residential plot,1378 sq.ft,Super Area,72.2 Lac,Possession by Sep'28
R380719,Magic Bricks Phase 2,Residential plot,1744 sq.ft,Super Area,93.9 Lac,Possession by Sep'28
R380719,Magic Bricks Phase 2,2 BHK villa,945 sq.ft,Super Area,73.6 Lac,Possession by Sep'28
R380719,Magic Bricks Phase 2,2 BHK villa,1212 sq.ft,Super Area,85 Lac,Possession by Sep'28
R380719,Magic Bricks Phase 2,2 BHK villa,1378 sq.ft,Super Area,1.09 Cr,Possession by Sep'28
R380719,Magic Bricks Phase 2,2 BHK villa,2045 sq.ft,Super Area,1.55 Cr,Possession by Sep'28
R380719,Magic Bricks Phase 2,2 BHK villa,2087 sq.ft,Super Area,1.48 Cr,Possession by Sep'28
R380719,Magic Bricks Phase 2,1 BHK villa,1055 sq.ft,Super Area,68.2 Lac,Possession by Sep'28
R380719,Magic Bricks Phase 2,1 BHK villa,1211 sq.ft,Super Area,77 Lac,Possession by Sep'28
R413380,Magic Bricks Phase 1,3 BHK,1029 sq.ft,Super Area,93.8 Lac,Possession by Dec'27
R413380,Magic Bricks Phase 1,3 BHK,1100 sq.ft,Super Area,1 Cr,Possession by Dec'27
R58272,Magic Bricks Phase 1,3 BHK,1580 sq.ft,Super Area,1.12 Cr,Possession by Jul'21
R58272,Magic Bricks Phase 1,3 BHK,1850 sq.ft,Super Area,1.31 Cr,Possession by Jul'21
R318679,Magic Bricks Phase 1,3 BHK,1359 sq.ft,Super Area,1.67 Cr,Possession by Feb'25
R318679,Magic Bricks Phase 1,3 BHK,1689 sq.ft,Super Area,2.07 Cr,Possession by Feb'25
R318679,Magic Bricks Phase 1,2 BHK,1099 sq.ft,Super Area,1.35 Cr,Possession by Feb'25
R319245,Magic Bricks Phase 1,3 BHK,656 sq.ft,Super Area,25.4 Lac,Possession by Aug'26
R319245,Magic Bricks Phase 1,3 BHK,680 sq.ft,Super Area,26.3 Lac,Possession by Aug'26
R319245,Magic Bricks Phase 1,3 BHK,724 sq.ft,Super Area,28 Lac,Possession by Aug'26
R319245,Magic Bricks Phase 1,3 BHK,777 sq.ft,Super Area,30.1 Lac,Possession by Aug'26
R319245,Magic Bricks Phase 1,2 BHK,465 sq.ft,Super Area,18 Lac,Possession by Aug'26
R319245,Magic Bricks Phase 1,2 BHK,508 sq.ft,Super Area,19.7 Lac,Possession by Aug'26
R319245,Magic Bricks Phase 1,2 BHK,538 sq.ft,Super Area,20.8 Lac,Possession by Aug'26
R319245,Magic Bricks Phase 1,2 BHK,565 sq.ft,Super Area,21.9 Lac,Possession by Aug'26
R319245,Magic Bricks Phase 1,2 BHK,588 sq.ft,Super Area,22.8 Lac,Possession by Aug'26
R389667,Magic Bricks Phase 1,3 BHK,820 sq.ft,Super Area,1.45 Cr,Possession by Dec'28
R389667,Magic Bricks Phase 1,3 BHK,855 sq.ft,Super Area,1.66 Cr,Possession by Dec'28
R400416,Magic Bricks Phase 1,3 BHK,1180 sq.ft,Super Area,2.36 Cr,Possession by Jun'28
R400416,Magic Bricks Phase 1,3 BHK,1711 sq.ft,Super Area,2.33 Cr,Possession by Jun'28
R400416,Magic Bricks Phase 1,2 BHK,871 sq.ft,Super Area,1.75 Cr,Possession by Jun'28
R400416,Magic Bricks Phase 1,2 BHK,1270 sq.ft,Super Area,1.72 Cr,Possession by Jun'28
R400416,Magic Bricks Phase 1,1 BHK,529 sq.ft,Super Area,1.06 Cr,Possession by Jun'28
R410449,Magic Bricks Phase 1,3 BHK,1458 sq.ft,Super Area,1.48 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,3 BHK,1459 sq.ft,Super Area,1.85 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,3 BHK,1460 sq.ft,Super Area,1.54 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,3 BHK,1500 sq.ft,Super Area,1.90 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,3 BHK,1650 sq.ft,Super Area,2.10 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,3 BHK,1960 sq.ft,Super Area,2.15 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,2 BHK,1050 sq.ft,Super Area,1.36 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,4 BHK,2369 sq.ft,Super Area,3.50 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,4 BHK,2451 sq.ft,Super Area,3.75 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,4 BHK,3856 sq.ft,Super Area,5 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,1 BHK,674 sq.ft,Super Area,1.01 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,4 BHK villa,3463 sq.ft,Super Area,4.99 Cr,Possession by Dec'27
R410449,Magic Bricks Phase 1,4 BHK villa,4170 sq.ft,Super Area,6 Cr,Possession by Dec'27
R419935,Magic Bricks Phase 1,3 BHK,1170 sq.ft,Super Area,4.10 Cr,Possession by Jun'29
R419935,Magic Bricks Phase 1,2 BHK,776 sq.ft,Super Area,2.72 Cr,Possession by Jun'29
R419935,Magic Bricks Phase 1,2 BHK,801 sq.ft,Super Area,2.81 Cr,Possession by Jun'29
R419935,Magic Bricks Phase 1,2 BHK,848 sq.ft,Super Area,2.97 Cr,Possession by Jun'29
R423234,Magic Bricks Phase 1,3 BHK,1041 sq.ft,Super Area,1.15 Cr,Possession by Mar'29
R423234,Magic Bricks Phase 1,3 BHK,1350 sq.ft,Super Area,1 Cr,Possession by Mar'29
R423234,Magic Bricks Phase 1,3 BHK,1420 sq.ft,Super Area,1.03 Cr,Possession by Mar'29
R423234,Magic Bricks Phase 1,3 BHK,1457 sq.ft,Super Area,1.10 Cr,Possession by Mar'29
R423234,Magic Bricks Phase 1,3 BHK,1966 sq.ft,Super Area,1.49 Cr,Possession by Mar'29
R423234,Magic Bricks Phase 1,2 BHK,842 sq.ft,Super Area,93.6 Lac,Possession by Mar'29
R423234,Magic Bricks Phase 1,2 BHK,980 sq.ft,Super Area,79.7 Lac,Possession by Mar'29
R423234,Magic Bricks Phase 1,2 BHK,985 sq.ft,Super Area,81.9 Lac,Possession by Mar'29
R423234,Magic Bricks Phase 1,2 BHK,1179 sq.ft,Super Area,89.5 Lac,Possession by Mar'29
R423234,Magic Bricks Phase 1,1 BHK,562 sq.ft,Super Area,62.4 Lac,Possession by Mar'29
R423234,Magic Bricks Phase 1,1 BHK,790 sq.ft,Super Area,59.9 Lac,Possession by Mar'29
R431532,Magic Bricks Phase 1,3 BHK,1191 sq.ft,Super Area,3.45 Cr,Possession by Jun'30
R431532,Magic Bricks Phase 1,3 BHK,1319 sq.ft,Super Area,3.82 Cr,Possession by Jun'30
R431532,Magic Bricks Phase 1,2 BHK,780 sq.ft,Super Area,2.77 Cr,Possession by Jun'30
R431532,Magic Bricks Phase 1,2 BHK,781 sq.ft,Super Area,2.26 Cr,Possession by Jun'30
R431532,Magic Bricks Phase 1,4 BHK,1835 sq.ft,Super Area,5.31 Cr,Possession by Jun'30
R4700,Magic Bricks Phase 1,3 BHK,1047 sq.ft,Super Area,1.26 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1050 sq.ft,Super Area,1.26 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1055 sq.ft,Super Area,1.27 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1057 sq.ft,Super Area,1.27 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1060 sq.ft,Super Area,1.28 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1068 sq.ft,Super Area,1.29 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1100 sq.ft,Super Area,1.32 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1150 sq.ft,Super Area,1.38 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1181 sq.ft,Super Area,1.42 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1196 sq.ft,Super Area,1.44 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1200 sq.ft,Super Area,1.44 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,3 BHK,1478 sq.ft,Super Area,1.27 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,780 sq.ft,Super Area,94.2 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,789 sq.ft,Super Area,95.3 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,793 sq.ft,Super Area,94.3 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,798 sq.ft,Super Area,96.4 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,800 sq.ft,Super Area,96.6 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,805 sq.ft,Super Area,97.2 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,806 sq.ft,Super Area,97.4 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,810 sq.ft,Super Area,97.8 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,811 sq.ft,Super Area,98 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,812 sq.ft,Super Area,98.1 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,813 sq.ft,Super Area,96.6 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,814 sq.ft,Super Area,96.7 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,815 sq.ft,Super Area,98.4 Lac,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,830 sq.ft,Super Area,1 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,2 BHK,833 sq.ft,Super Area,1 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,4 BHK,1620 sq.ft,Super Area,1.95 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,4 BHK,1625 sq.ft,Super Area,1.96 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,4 BHK,1626 sq.ft,Super Area,1.96 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,4 BHK,1627 sq.ft,Super Area,1.96 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,4 BHK,1639 sq.ft,Super Area,1.97 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,4 BHK,1659 sq.ft,Super Area,2 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,4 BHK,1660 sq.ft,Super Area,2 Cr,Possession by Dec'26
R4700,Magic Bricks Phase 1,4 BHK,1700 sq.ft,Super Area,2.05 Cr,Possession by Dec'26
